hrs,absences,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
7.153201695671389,12,3,3,1.0,2.0,1.0,28,Travel_Rarely,Sales,2,4,Marketing,1,2032,Male,1,Sales Executive,Married,93550,0.0,Y,11,8,0,6.0,4,5,0,4,No
7.206672244533611,7,1,3,4.0,2.0,3.0,24,Non-Travel,Research & Development,10,3,Life Sciences,1,3744,Female,2,Manager,Married,51600,1.0,Y,17,8,1,1.0,3,1,0,0,No
7.757917224453333,7,3,3,2.0,2.0,3.0,52,Travel_Rarely,Sales,1,3,Life Sciences,1,549,Male,1,Sales Executive,Single,59740,7.0,Y,18,8,1,18.0,6,8,4,0,No
7.774157742079167,19,2,3,4.0,4.0,4.0,35,Travel_Frequently,Research & Development,17,4,Medical,1,929,Male,1,Research Director,Single,54720,3.0,Y,11,8,1,13.0,3,11,6,7,Yes
6.116401160196111,11,3,3,1.0,3.0,3.0,46,Travel_Rarely,Research & Development,6,4,Medical,1,553,Male,3,Sales Executive,Married,21740,3.0,Y,11,8,1,23.0,3,12,4,9,No
10.1587918340025,6,3,3,3.0,1.0,3.0,25,Travel_Rarely,Sales,11,3,Life Sciences,1,377,Female,1,Laboratory Technician,Married,23110,1.0,Y,11,8,1,5.0,2,5,0,3,No
6.610256581883055,10,2,3,2.0,4.0,3.0,30,Travel_Rarely,Human Resources,1,4,Human Resources,1,2850,Female,1,Manager,Married,174260,2.0,Y,12,8,1,12.0,0,10,7,4,No
10.677810129406389,3,3,3,4.0,2.0,3.0,38,Travel_Frequently,Research & Development,4,2,Medical,1,1116,Female,1,Manager,Divorced,44440,1.0,Y,13,8,0,20.0,2,20,0,7,No
7.509809236947778,8,4,3,,3.0,2.0,29,Travel_Rarely,Research & Development,23,4,Life Sciences,1,847,Female,2,Healthcare Representative,Married,45370,6.0,Y,18,8,1,5.0,5,1,0,0,No
6.707713074520278,13,3,3,4.0,1.0,4.0,35,Non-Travel,Research & Development,5,1,Medical,1,1770,Male,1,Healthcare Representative,Divorced,51630,2.0,Y,18,8,2,16.0,4,1,0,0,No
6.386800535475,8,3,3,2.0,3.0,3.0,45,Travel_Rarely,Research & Development,10,4,Life Sciences,1,3286,Male,1,Research Director,Single,56050,1.0,Y,12,8,2,1.0,2,1,0,0,No
8.338819723337778,10,3,4,1.0,4.0,3.0,24,Travel_Frequently,Research & Development,15,3,Life Sciences,1,911,Male,2,Research Scientist,Single,54880,1.0,Y,22,8,1,6.0,6,6,1,3,No
6.734056224899445,13,4,3,4.0,2.0,3.0,35,Travel_Rarely,Research & Development,1,3,Life Sciences,1,390,Male,3,Healthcare Representative,Married,167920,3.0,Y,12,8,1,16.0,3,13,4,8,No
6.950257697456389,5,3,3,3.0,2.0,3.0,27,Travel_Rarely,Research & Development,20,4,Other,1,1930,Male,2,Manufacturing Director,Married,34850,9.0,Y,17,8,2,4.0,2,2,2,2,No
5.8801204819275,4,3,3,1.0,3.0,3.0,39,Travel_Rarely,Research & Development,26,1,Medical,1,2162,Male,2,Healthcare Representative,Single,34470,0.0,Y,14,8,0,9.0,5,8,1,7,No
7.8875401606425,7,3,3,3.0,1.0,4.0,45,Travel_Rarely,Research & Development,24,2,Medical,1,2857,Male,2,Sales Executive,Divorced,54760,4.0,Y,13,8,1,9.0,3,5,0,3,No
8.465905845604444,12,3,3,2.0,4.0,2.0,29,Travel_Rarely,Research & Development,23,3,Medical,1,602,Male,1,Sales Executive,Married,79690,0.0,Y,14,8,0,6.0,3,5,1,3,No
6.839177822400556,17,1,3,2.0,2.0,4.0,40,Travel_Rarely,Research & Development,1,3,Medical,1,2097,Female,2,Research Scientist,Divorced,37800,7.0,Y,12,8,0,7.0,2,5,1,3,No
6.6695002231144445,20,4,3,3.0,1.0,4.0,34,Travel_Rarely,Sales,4,3,Life Sciences,1,707,Male,2,Research Scientist,Single,88470,1.0,Y,16,8,0,10.0,3,10,9,6,No
5.572168674698611,18,3,3,3.0,2.0,1.0,23,Travel_Rarely,Sales,6,4,Life Sciences,1,3921,Male,3,Manufacturing Director,Single,103220,1.0,Y,14,8,2,3.0,2,3,1,2,No
8.768038821954445,17,3,3,2.0,4.0,3.0,55,Travel_Rarely,Research & Development,1,4,Other,1,1496,Female,1,Research Scientist,Married,67990,3.0,Y,11,8,0,12.0,2,10,0,8,No
7.0600211958944445,6,1,3,2.0,3.0,3.0,27,Travel_Rarely,Sales,10,4,Life Sciences,1,2382,Male,3,Sales Executive,Married,194190,7.0,Y,14,8,1,5.0,2,3,0,2,No
6.421151271753611,23,2,3,4.0,4.0,2.0,54,Travel_Rarely,Sales,27,4,Medical,1,2518,Male,1,Research Scientist,Married,31310,4.0,Y,14,8,0,14.0,3,7,1,7,No
5.588340026773611,17,3,3,1.0,4.0,2.0,34,Travel_Rarely,Sales,2,3,Marketing,1,2597,Male,4,Healthcare Representative,Single,46950,1.0,Y,16,8,1,14.0,2,14,2,1,No
7.6751338688083335,6,3,3,1.0,3.0,4.0,41,Travel_Frequently,Sales,11,3,Other,1,3399,Male,1,Laboratory Technician,Divorced,168720,2.0,Y,15,8,1,21.0,2,18,0,11,No
5.982658411423333,22,3,3,4.0,2.0,1.0,24,Travel_Rarely,Human Resources,28,4,Human Resources,1,614,Male,3,Manufacturing Director,Married,28860,1.0,Y,19,8,1,1.0,5,1,0,0,Yes
6.605649263721389,16,3,3,4.0,3.0,2.0,31,Non-Travel,Research & Development,1,2,Technical Degree,1,3362,Female,2,Sales Executive,Married,27930,1.0,Y,16,8,0,9.0,4,9,0,0,No
5.909178937973889,12,3,3,1.0,4.0,3.0,45,Non-Travel,Research & Development,9,2,Medical,1,2877,Female,1,Sales Executive,Married,95250,9.0,Y,19,8,0,22.0,3,20,11,8,No
8.847598170459445,9,2,3,3.0,4.0,2.0,40,Travel_Rarely,Research & Development,8,3,Technical Degree,1,907,Female,2,Healthcare Representative,Single,24040,6.0,Y,17,8,0,18.0,2,4,3,3,No
10.433987059348333,3,3,3,3.0,4.0,3.0,28,Travel_Frequently,Sales,8,3,Life Sciences,1,4047,Male,4,Research Scientist,Married,11180,1.0,Y,11,8,0,7.0,3,7,0,7,No
6.294323962516667,22,3,3,4.0,2.0,2.0,28,Travel_Rarely,Human Resources,1,3,Human Resources,1,3492,Female,4,Laboratory Technician,Divorced,67810,0.0,Y,15,8,1,10.0,2,9,1,7,No
7.762304774654167,7,2,3,1.0,1.0,3.0,33,Travel_Rarely,Research & Development,23,5,Life Sciences,1,334,Male,1,Human Resources,Single,86390,5.0,Y,16,8,2,6.0,3,3,0,2,Yes
6.260961624274723,20,3,3,3.0,2.0,3.0,31,Travel_Frequently,Sales,2,3,Medical,1,776,Male,2,Sales Executive,Single,25720,1.0,Y,13,8,3,10.0,3,10,4,7,Yes
6.7724051762605555,21,3,3,2.0,1.0,3.0,30,Travel_Rarely,Research & Development,1,3,Other,1,2319,Male,3,Sales Executive,Married,179240,1.0,Y,13,8,2,10.0,2,10,6,7,Yes
7.905890227576944,5,3,3,4.0,4.0,1.0,42,Travel_Frequently,Human Resources,1,4,Technical Degree,1,836,Male,2,Manufacturing Director,Married,31620,2.0,Y,17,8,2,24.0,1,20,13,9,No
8.691863007585834,3,3,3,4.0,4.0,2.0,40,Travel_Rarely,Sales,9,3,Marketing,1,1766,Male,2,Research Scientist,Single,20730,0.0,Y,14,8,0,5.0,3,4,2,3,No
5.949879518072223,18,3,3,3.0,2.0,4.0,31,Travel_Rarely,Research & Development,7,3,Life Sciences,1,3117,Male,2,Research Director,Divorced,53430,1.0,Y,14,8,1,13.0,3,13,0,8,No
7.665761936635278,19,2,4,4.0,3.0,2.0,47,Travel_Frequently,Research & Development,27,3,Life Sciences,1,1757,Male,1,Research Scientist,Divorced,54410,9.0,Y,22,8,1,28.0,6,22,11,13,No
8.1056938866575,17,1,4,3.0,4.0,1.0,26,Travel_Rarely,Sales,1,3,Marketing,1,3146,Female,2,Manufacturing Director,Single,24260,1.0,Y,22,8,0,1.0,3,1,0,0,Yes
6.0840528781791665,9,4,3,3.0,3.0,3.0,39,Travel_Rarely,Sales,26,4,Life Sciences,1,4393,Male,2,Research Director,Divorced,81610,7.0,Y,12,8,1,7.0,2,3,1,2,No
7.827511155733889,20,3,3,4.0,2.0,2.0,22,Travel_Rarely,Research & Development,1,3,Life Sciences,1,4359,Female,4,Healthcare Representative,Divorced,129360,1.0,Y,11,8,2,4.0,3,4,2,2,No
7.344952030343333,20,1,3,1.0,4.0,2.0,21,Non-Travel,Research & Development,1,5,Life Sciences,1,105,Female,2,Manager,Single,28630,1.0,Y,14,8,0,3.0,2,3,2,2,No
7.039192324854723,5,4,3,1.0,1.0,1.0,41,Non-Travel,Research & Development,12,3,Life Sciences,1,3547,Male,2,Sales Representative,Divorced,195660,6.0,Y,16,8,0,5.0,2,1,0,0,Yes
8.115662650602221,5,2,4,4.0,3.0,2.0,47,Travel_Frequently,Research & Development,27,3,Life Sciences,1,3227,Male,1,Research Scientist,Divorced,54410,9.0,Y,22,8,1,28.0,6,22,11,13,No
6.927584783578611,12,3,3,3.0,1.0,3.0,19,Travel_Rarely,Research & Development,23,4,Life Sciences,1,2066,Male,2,Laboratory Technician,Single,191970,1.0,Y,12,8,0,1.0,2,1,0,0,No
9.326652164212222,19,3,3,4.0,4.0,3.0,31,Travel_Rarely,Research & Development,16,3,Life Sciences,1,1857,Female,3,Sales Executive,Married,22790,3.0,Y,12,8,1,8.0,3,6,0,2,No
7.510110441766945,18,3,3,3.0,4.0,3.0,34,Travel_Rarely,Sales,14,2,Technical Degree,1,2555,Female,1,Sales Executive,Married,22350,2.0,Y,14,8,1,9.0,2,5,1,0,No
7.169061802766389,20,3,3,1.0,3.0,3.0,33,Travel_Frequently,Research & Development,1,2,Life Sciences,1,535,Female,1,Sales Executive,Single,62140,1.0,Y,19,8,2,14.0,3,13,3,8,Yes
10.177815707273334,8,3,4,3.0,4.0,1.0,40,Travel_Frequently,Research & Development,26,4,Life Sciences,1,588,Male,2,Research Scientist,Married,194060,3.0,Y,20,8,3,16.0,2,1,0,0,No
7.247347166443333,17,2,3,1.0,3.0,3.0,47,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1157,Male,2,Sales Executive,Single,42490,2.0,Y,13,8,1,25.0,2,17,12,11,No
7.164461178045277,18,1,3,3.0,2.0,3.0,41,Non-Travel,Sales,2,2,Medical,1,971,Male,2,Research Scientist,Married,107980,6.0,Y,14,8,2,10.0,5,3,1,2,No
7.664451137884722,10,2,3,4.0,2.0,3.0,40,Non-Travel,Research & Development,25,4,Other,1,2253,Female,1,Sales Executive,Divorced,31490,2.0,Y,15,8,1,16.0,1,9,4,8,No
5.781880856760278,9,2,3,3.0,4.0,3.0,40,Travel_Rarely,Sales,4,3,Medical,1,2172,Male,2,Sales Executive,Single,94340,1.0,Y,13,8,1,9.0,3,9,8,8,No
8.221657742079167,5,3,3,3.0,2.0,3.0,39,Travel_Rarely,Sales,29,1,Marketing,1,680,Female,1,Laboratory Technician,Divorced,54600,6.0,Y,13,8,2,21.0,3,19,15,2,No
6.964200133868611,21,3,3,2.0,2.0,3.0,30,Travel_Frequently,Research & Development,8,4,Medical,1,475,Male,1,Sales Executive,Single,191440,0.0,Y,11,8,0,4.0,3,3,1,2,Yes
7.565866800535278,16,3,3,3.0,2.0,2.0,30,Travel_Rarely,Research & Development,9,3,Life Sciences,1,2775,Male,1,Manufacturing Director,Divorced,92500,1.0,Y,12,8,3,11.0,0,11,2,7,No
7.123034359660833,5,3,3,3.0,1.0,2.0,49,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2360,Male,3,Healthcare Representative,Married,69490,1.0,Y,14,8,1,10.0,2,9,1,4,No
7.899023873270833,14,3,3,2.0,1.0,3.0,38,Travel_Rarely,Sales,6,4,Life Sciences,1,1417,Female,3,Research Scientist,Married,107480,7.0,Y,15,8,0,17.0,3,1,0,0,Yes
6.808343373493889,22,3,3,1.0,3.0,3.0,37,Travel_Rarely,Research & Development,20,5,Life Sciences,1,2214,Male,2,Manager,Single,68040,4.0,Y,13,8,1,8.0,1,3,0,2,No
5.761482597054722,22,2,3,3.0,4.0,2.0,28,Travel_Rarely,Sales,7,5,Life Sciences,1,1133,Female,2,Sales Representative,Divorced,171230,5.0,Y,15,8,1,6.0,2,4,0,3,Yes
7.168520749665277,5,3,4,3.0,4.0,3.0,30,Travel_Rarely,Sales,25,3,Marketing,1,3093,Male,1,Sales Executive,Single,24060,2.0,Y,20,8,1,11.0,5,5,0,2,No
7.576022980811945,8,3,4,2.0,4.0,2.0,32,Travel_Rarely,Research & Development,3,4,Medical,1,3305,Female,4,Sales Executive,Divorced,30380,2.0,Y,20,8,0,8.0,3,5,0,3,No
6.380429495760556,22,3,3,4.0,4.0,3.0,45,Travel_Rarely,Research & Development,26,1,Medical,1,1926,Female,3,Healthcare Representative,Divorced,27940,3.0,Y,19,8,1,8.0,2,5,0,2,No
6.858602186523611,10,1,3,4.0,2.0,4.0,20,Travel_Rarely,Research & Development,17,4,Medical,1,3170,Female,1,Sales Representative,Single,22930,1.0,Y,13,8,2,1.0,3,1,0,0,No
9.26681726907611,6,2,3,4.0,1.0,3.0,42,Travel_Rarely,Sales,18,2,Medical,1,2939,Male,1,Laboratory Technician,Divorced,23980,0.0,Y,14,8,1,10.0,2,9,7,8,No
6.813521865238611,19,3,4,1.0,4.0,3.0,29,Travel_Rarely,Research & Development,19,4,Life Sciences,1,636,Male,1,Manufacturing Director,Divorced,99500,1.0,Y,20,8,0,3.0,3,3,1,2,No
6.043029897367222,15,3,3,2.0,4.0,3.0,30,Travel_Rarely,Sales,9,3,Medical,1,2829,Male,2,Research Scientist,Single,39360,0.0,Y,11,8,1,6.0,3,5,1,2,No
9.987248995983888,17,3,4,3.0,3.0,2.0,28,Travel_Rarely,Research & Development,10,1,Medical,1,4204,Male,1,Sales Executive,Single,25610,1.0,Y,22,8,1,2.0,3,2,2,2,Yes
6.3645537706380555,19,3,3,4.0,4.0,3.0,50,Travel_Rarely,Research & Development,9,3,Medical,1,110,Female,3,Laboratory Technician,Single,98880,6.0,Y,15,8,0,20.0,2,4,1,3,No
7.443253012048055,3,2,3,2.0,1.0,3.0,42,Travel_Rarely,Research & Development,2,3,Medical,1,3071,Female,4,Manager,Divorced,110310,3.0,Y,12,8,1,8.0,2,5,1,2,No
6.2128502900488884,20,3,3,4.0,2.0,3.0,39,Travel_Rarely,Sales,10,3,Marketing,1,2388,Female,2,Research Director,Married,26840,4.0,Y,12,8,0,7.0,2,5,1,0,No
9.151375502007777,14,2,3,3.0,3.0,2.0,42,Non-Travel,Research & Development,4,3,Life Sciences,1,3637,Male,2,Laboratory Technician,Married,20830,0.0,Y,12,8,2,21.0,3,20,2,10,No
7.872810129406389,4,3,3,4.0,1.0,3.0,33,Travel_Rarely,Research & Development,8,5,Medical,1,1025,Male,2,Laboratory Technician,Married,82240,6.0,Y,19,8,0,14.0,3,10,7,6,No
5.670995091476945,13,2,3,2.0,3.0,4.0,28,Non-Travel,Sales,9,4,Medical,1,4250,Male,2,Laboratory Technician,Married,23670,1.0,Y,13,8,0,5.0,2,5,0,4,No
6.584944221329722,3,3,3,1.0,3.0,2.0,28,Travel_Rarely,Human Resources,1,1,Human Resources,1,536,Male,2,Research Scientist,Divorced,63470,1.0,Y,15,8,1,4.0,2,4,2,2,No
7.0466030789825,12,2,3,4.0,4.0,4.0,45,Travel_Rarely,Research & Development,7,2,Other,1,1968,Male,1,Human Resources,Married,56610,3.0,Y,12,8,0,26.0,2,9,1,1,No
6.583981481481389,21,3,3,2.0,3.0,4.0,31,Travel_Rarely,Research & Development,14,2,Life Sciences,1,970,Male,1,Sales Executive,Married,167560,1.0,Y,11,8,2,6.0,5,5,0,3,No
8.912962962962778,15,3,3,3.0,1.0,3.0,35,Non-Travel,Research & Development,5,4,Technical Degree,1,2736,Female,3,Manufacturing Director,Married,48980,2.0,Y,15,8,2,10.0,2,4,2,3,No
6.094065149486667,15,3,3,3.0,4.0,2.0,37,Travel_Frequently,Research & Development,13,3,Life Sciences,1,2424,Male,1,Laboratory Technician,Divorced,119040,1.0,Y,12,8,1,6.0,4,6,1,3,No
7.493022088353333,11,3,3,1.0,2.0,3.0,38,Non-Travel,Sales,6,4,Marketing,1,3972,Male,3,Sales Executive,Divorced,73360,5.0,Y,11,8,0,13.0,3,11,3,8,No
5.520024542614722,23,2,3,4.0,4.0,3.0,29,Travel_Rarely,Research & Development,2,4,Medical,1,2937,Male,1,Laboratory Technician,Divorced,26790,2.0,Y,15,8,0,10.0,2,3,0,2,No
5.842812360553055,22,2,3,3.0,4.0,3.0,55,Travel_Rarely,Research & Development,11,1,Medical,1,2329,Female,1,Laboratory Technician,Married,26930,1.0,Y,18,8,0,36.0,6,36,2,13,No
5.928251896474722,11,4,3,3.0,1.0,3.0,29,Travel_Rarely,Research & Development,1,3,Medical,1,833,Female,1,Manager,Married,23140,3.0,Y,13,8,0,9.0,5,7,0,7,No
7.658051093261666,10,3,3,1.0,2.0,3.0,34,Travel_Rarely,Research & Development,8,2,Medical,1,4237,Male,1,Research Scientist,Married,58780,1.0,Y,14,8,0,5.0,1,5,1,3,No
6.4266822846941665,20,3,3,1.0,2.0,3.0,32,Travel_Rarely,Research & Development,26,3,Medical,1,3920,Female,2,Research Director,Single,88230,6.0,Y,13,8,2,10.0,3,0,0,0,Yes
7.049634091923055,21,3,3,2.0,3.0,3.0,27,Travel_Rarely,Research & Development,1,3,Medical,1,1883,Male,1,Research Scientist,Single,20580,1.0,Y,14,8,1,1.0,5,1,0,0,No
6.564154395359167,21,3,3,4.0,3.0,3.0,30,Travel_Rarely,Research & Development,20,3,Medical,1,324,Male,1,Laboratory Technician,Married,25230,3.0,Y,13,8,1,7.0,2,2,0,2,No
8.414315037929445,5,2,3,4.0,3.0,3.0,20,Travel_Rarely,Research & Development,1,3,Life Sciences,1,3196,Male,5,Sales Representative,Single,61620,1.0,Y,12,8,3,1.0,2,1,1,1,Yes
6.1678458277552775,16,3,3,3.0,4.0,3.0,40,Travel_Rarely,Sales,27,2,Medical,1,1042,Female,3,Sales Executive,Divorced,102740,4.0,Y,18,8,0,12.0,3,5,0,3,No
9.225821062025833,8,3,3,4.0,1.0,2.0,37,Travel_Rarely,Sales,2,4,Technical Degree,1,3260,Male,2,Manufacturing Director,Divorced,61720,0.0,Y,11,8,0,6.0,1,5,4,3,No
5.819590584560277,16,2,3,3.0,3.0,2.0,28,Travel_Rarely,Research & Development,19,4,Medical,1,1811,Female,2,Sales Executive,Single,32040,6.0,Y,16,8,1,5.0,4,2,2,1,Yes
6.465042391789167,16,2,3,3.0,3.0,3.0,39,Travel_Rarely,Sales,3,4,Marketing,1,2497,Female,2,Laboratory Technician,Single,26100,7.0,Y,12,8,0,9.0,2,4,2,2,No
7.437853636769167,21,1,3,3.0,3.0,3.0,41,Travel_Rarely,Research & Development,17,2,Other,1,4286,Male,1,Manufacturing Director,Divorced,52080,3.0,Y,11,8,3,12.0,2,9,0,7,No
9.106919901829444,15,3,3,2.0,4.0,2.0,36,Travel_Rarely,Sales,10,4,Marketing,1,3304,Male,3,Manager,Married,86860,1.0,Y,13,8,0,18.0,2,18,4,11,No
10.384712182061389,2,2,3,4.0,2.0,4.0,21,Travel_Rarely,Research & Development,1,4,Life Sciences,1,3498,Female,1,Research Scientist,Single,26100,1.0,Y,11,8,1,2.0,3,2,2,2,No
5.964280455153889,23,3,3,2.0,1.0,3.0,39,Travel_Rarely,Research & Development,6,2,Life Sciences,1,2361,Male,3,Research Scientist,Married,106090,2.0,Y,17,8,1,10.0,2,7,7,7,No
9.252243418116667,11,3,3,4.0,4.0,3.0,38,Travel_Rarely,Research & Development,29,3,Life Sciences,1,2702,Female,1,Manufacturing Director,Single,37220,5.0,Y,14,8,0,6.0,0,3,1,2,No
7.643196117804444,4,4,3,4.0,4.0,3.0,29,Travel_Rarely,Research & Development,1,3,Life Sciences,1,3054,Female,2,Research Director,Single,66670,9.0,Y,12,8,1,6.0,6,3,1,2,No
6.522910531012778,14,2,3,3.0,4.0,3.0,45,Travel_Rarely,Research & Development,18,1,Life Sciences,1,1457,Female,2,Sales Representative,Married,58110,0.0,Y,14,8,0,25.0,4,24,1,7,No
6.923985943775,16,4,4,4.0,2.0,3.0,50,Travel_Rarely,Sales,9,3,Life Sciences,1,3222,Male,2,Research Scientist,Married,23220,7.0,Y,25,8,1,4.0,0,2,2,2,No
8.957001338688055,15,3,3,2.0,3.0,2.0,50,Travel_Rarely,Sales,2,4,Marketing,1,1275,Female,4,Research Scientist,Divorced,83760,5.0,Y,14,8,3,29.0,2,27,13,8,No
7.2349910754125,15,1,3,4.0,4.0,3.0,41,Travel_Rarely,Sales,2,2,Medical,1,1163,Male,1,Healthcare Representative,Married,23870,3.0,Y,17,8,1,12.0,1,5,1,0,No
6.719871709058333,16,3,3,2.0,3.0,3.0,29,Travel_Rarely,Research & Development,8,3,Medical,1,3103,Female,3,Manufacturing Director,Married,194310,1.0,Y,11,8,0,10.0,3,10,0,7,No
10.545592369477777,3,4,3,2.0,1.0,3.0,29,Travel_Rarely,Sales,2,4,Marketing,1,1802,Female,4,Research Scientist,Married,106500,1.0,Y,13,8,2,1.0,2,1,0,0,Yes
6.419016064256945,11,3,3,2.0,4.0,2.0,29,Travel_Rarely,Sales,10,2,Life Sciences,1,2888,Female,2,Research Scientist,Married,15550,1.0,Y,19,8,2,10.0,2,10,1,9,Yes
6.426514948683611,7,3,3,4.0,3.0,3.0,42,Travel_Rarely,Sales,2,4,Medical,1,4008,Female,2,Research Director,Single,45390,4.0,Y,17,8,1,8.0,5,0,0,0,No
7.714944221329723,6,3,4,4.0,4.0,4.0,18,Non-Travel,Research & Development,1,4,Medical,1,2185,Male,2,Sales Executive,Single,27200,1.0,Y,22,8,1,0.0,2,0,0,0,No
6.730130522088333,20,3,3,3.0,3.0,2.0,38,Travel_Rarely,Research & Development,5,3,Technical Degree,1,3467,Male,1,Sales Executive,Married,63490,0.0,Y,11,8,0,20.0,3,19,1,9,No
6.281488174921667,18,2,3,3.0,3.0,3.0,18,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2979,Male,1,Sales Executive,Single,23350,1.0,Y,14,8,2,0.0,3,0,0,0,Yes
7.129558232931666,15,3,3,3.0,4.0,3.0,52,Travel_Frequently,Research & Development,1,1,Life Sciences,1,370,Male,2,Laboratory Technician,Married,50060,3.0,Y,16,8,1,31.0,2,9,0,0,No
8.621035252119444,5,3,3,1.0,3.0,2.0,45,Travel_Rarely,Research & Development,22,3,Life Sciences,1,597,Female,2,Sales Representative,Married,132120,4.0,Y,13,8,0,7.0,4,3,0,2,No
8.213222891566112,20,2,3,1.0,3.0,3.0,50,Travel_Rarely,Research & Development,12,4,Medical,1,4189,Male,1,Research Director,Married,49000,1.0,Y,11,8,0,3.0,3,3,0,2,Yes
6.985215305666944,20,3,4,3.0,,3.0,55,Travel_Rarely,Research & Development,3,2,Life Sciences,1,2477,Female,1,Sales Executive,Married,73510,8.0,Y,20,8,1,34.0,3,1,0,0,No
5.802195448460278,12,3,3,3.0,2.0,2.0,36,Travel_Frequently,Sales,5,2,Marketing,1,2113,Female,1,Laboratory Technician,Married,47170,1.0,Y,19,8,1,12.0,3,11,0,7,No
9.40254462293611,12,2,4,3.0,4.0,3.0,22,Travel_Frequently,Research & Development,22,4,Medical,1,603,Male,1,Sales Representative,Married,26540,0.0,Y,24,8,0,1.0,5,0,0,0,Yes
6.73151383311,6,3,3,3.0,3.0,3.0,38,Travel_Frequently,Sales,9,3,Marketing,1,2320,Male,1,Manufacturing Director,Married,52040,3.0,Y,13,8,1,10.0,2,6,1,2,No
5.922618250780833,7,2,3,3.0,2.0,3.0,55,Travel_Rarely,Research & Development,6,1,Life Sciences,1,2870,Female,2,Laboratory Technician,Single,26550,8.0,Y,17,8,0,36.0,0,24,2,15,No
6.278994868362222,21,2,3,3.0,1.0,3.0,40,Non-Travel,Research & Development,1,4,Technical Degree,1,3141,Female,2,Laboratory Technician,Divorced,30680,3.0,Y,19,8,0,20.0,3,1,0,1,No
7.438930165104722,18,1,3,3.0,1.0,2.0,42,Travel_Frequently,Sales,2,4,Life Sciences,1,581,Male,1,Laboratory Technician,Single,22850,0.0,Y,16,8,0,22.0,3,21,13,14,Yes
5.686749219098611,21,3,3,1.0,4.0,2.0,48,Non-Travel,Sales,2,1,Life Sciences,1,547,Male,2,Sales Executive,Single,23700,2.0,Y,11,8,0,27.0,3,5,2,1,No
8.696416778223888,14,2,3,3.0,3.0,3.0,34,Travel_Rarely,Research & Development,2,2,Life Sciences,1,3446,Male,1,Sales Representative,Married,64100,1.0,Y,13,8,1,1.0,5,1,0,0,No
6.449557117358055,6,3,4,4.0,4.0,2.0,59,Travel_Rarely,Research & Development,4,2,Life Sciences,1,2132,Male,2,Research Scientist,Single,165950,6.0,Y,21,8,1,25.0,2,9,5,4,No
6.7622010263275,4,3,4,3.0,3.0,3.0,34,Non-Travel,Research & Development,28,3,Medical,1,1606,Male,1,Laboratory Technician,Married,56770,9.0,Y,20,8,1,6.0,3,3,1,2,No
7.5125223114680555,12,3,4,1.0,3.0,2.0,30,Travel_Frequently,Research & Development,10,3,Life Sciences,1,4273,Female,3,Healthcare Representative,Divorced,28140,1.0,Y,24,8,0,10.0,2,10,0,9,No
6.7609571619811115,8,3,3,3.0,3.0,4.0,33,Travel_Rarely,Research & Development,3,4,Life Sciences,1,333,Male,4,Manufacturing Director,Married,59020,0.0,Y,12,8,1,14.0,2,13,3,7,No
7.16703145917,15,3,3,2.0,2.0,2.0,42,Travel_Rarely,Research & Development,20,2,Medical,1,1817,Male,2,Sales Representative,Married,72950,1.0,Y,15,8,0,10.0,3,9,7,8,No
6.393979250334445,12,3,4,1.0,2.0,3.0,29,Travel_Rarely,Research & Development,18,3,Life Sciences,1,1478,Male,2,Sales Executive,Married,31430,2.0,Y,22,8,3,10.0,2,0,0,0,No
9.0981938866575,15,1,3,1.0,1.0,3.0,35,Travel_Rarely,Research & Development,2,3,Medical,1,2323,Female,1,Research Scientist,Divorced,25320,1.0,Y,13,8,0,1.0,2,1,0,0,Yes
6.060496430165,18,2,3,3.0,4.0,1.0,28,Travel_Rarely,Sales,4,4,Life Sciences,1,1375,Male,2,Healthcare Representative,Married,54330,1.0,Y,13,8,1,5.0,4,5,0,2,No
7.366888665774167,17,3,3,4.0,1.0,,56,Travel_Rarely,Research & Development,4,3,Technical Degree,1,2584,Female,2,Sales Executive,Married,198470,4.0,Y,14,8,0,6.0,6,0,0,0,No
6.698284248103334,23,3,4,4.0,3.0,3.0,35,Travel_Rarely,Sales,8,4,Life Sciences,1,975,Male,1,Laboratory Technician,Married,24610,2.0,Y,20,8,1,17.0,4,7,0,7,No
6.235760821061945,10,3,3,3.0,3.0,2.0,42,Non-Travel,Research & Development,11,3,Medical,1,2533,Male,1,Manager,Married,178560,3.0,Y,18,8,0,10.0,2,6,3,3,No
5.8394076305219444,16,3,3,3.0,3.0,3.0,35,Non-Travel,Research & Development,29,3,Medical,1,3840,Female,2,Sales Executive,Married,78230,1.0,Y,13,8,1,15.0,3,14,2,9,No
7.616043061133333,18,3,3,1.0,1.0,3.0,26,Travel_Frequently,Sales,2,3,Life Sciences,1,505,Male,2,Research Scientist,Married,48210,6.0,Y,14,8,2,6.0,2,3,1,2,Yes
